text;label
A tendril-bearing, climbing or sprawling annual plant (Cucumis sativus) widely cultivated for its edible cylindrical fruit that has a green rind and crisp white flesh.;cylindrical GEOMETRY,green COLOR,fruit CONTEXT
A long, green-skinned fruit with watery flesh, usually eaten raw in salads or pickled.;long SIZE,green COLOR,fruit CONTEXT,eaten TASK
A cup is an open-top container used to hold liquids for pouring or drinking.;cup PIVOT,container CONTEXT,hold TASK,pouring TASK,drinking TASK
while mainly used for drinking, it also can be used to store solids for pouring;drinking TASK,pouring TASK
Cups may be made of glass, metal, china, clay, wood, stone, polystyrene, plastic, aluminium or other materials, and are usually fixed with a stem, handles, or other adornments.;Cups PIVOT,glass MATERIAL,metal MATERIAL,china MATERIAL,clay MATERIAL,wood MATERIAL,stone MATERIAL,polystyrene MATERIAL,plastic MATERIAL,aluminium MATERIAL,stem COMPONENT,handles COMPONENT
Cups are used for quenching thirst across a wide range of cultures and social classes, and different styles of cups may be used for different liquids or in different situations.;Cups PIVOT,used TASK
A concave vessel for drinking from, usually made of opaque material (as opposed to a glass) and with a handle.;concave GEOMETRY,vessel CONTEXT,handle COMPONENT
a small open container usually used for drinking, usually has a handle;small SIZE,container CONTEXT,drinking TASK,handle COMPONENT
A cup is a small round container that you drink from.;cup PIVOT,small SIZE,round GEOMETRY,container CONTEXT,drink TASK
Cups usually have handles and are made from china or plastic.;Cups PIVOT,china MATERIAL,plastic MATERIAL,handles COMPONENT
an open usually bowl-shaped drinking vessel;drinking TASK,vessel CONTEXT
a small round container for a drink, usually with a handle;small SIZE,round GEOMETRY,container CONTEXT,handle COMPONENT
a small, open container made of china, glass, metal, etc., usually having a handle and used chiefly as a receptable from which to drink tea, soup, etc.;small SIZE,container CONTEXT,china MATERIAL,glass MATERIAL,metal MATERIAL,handle COMPONENT,drink TASK
A small open container, usually with a flat bottom and a handle, used for drinking.;small SIZE,container CONTEXT,flat GEOMETRY,handle COMPONENT,drinking TASK
A small bowl-shaped container for drinking from, typically having a handle.;small SIZE,container CONTEXT,handle COMPONENT
Dice (singular die or dice) are small, throwable objects with marked sides that can rest in multiple positions.;Dice PIVOT,small SIZE,throwable TASK
a small cube with 1 to 6 spots on the six faces, used in gambling to generate random numbers;small SIZE,cube GEOMETRY
A dice is a small cube which has between one and six spots or numbers on its sides, and which is used in games to provide random numbers.;dice PIVOT,small SIZE,cube GEOMETRY
a small block of wood or plastic with six sides marked with spots, that you roll or throw to play a game;small SIZE,block GEOMETRY,wood MATERIAL,plastic MATERIAL,roll TASK,throw TASK
small cubes of plastic, ivory, bone, or wood, marked on each side with one to six spots, usually used in pairs in games of chance or in gambling.;small SIZE,cubes GEOMETRY,plastic MATERIAL,ivory MATERIAL,bone MATERIAL,wood MATERIAL
A small cube with each side having a different number of spots on it, ranging from one to six, thrown and used in gambling and other games involving chance.;small SIZE,cube GEOMETRY,thrown TASK
a small ring-shaped friedcake;small SIZE,ring GEOMETRY,friedcake PIVOT
a small usually ring-shaped piece of sweet fried dough;small SIZE,ring GEOMETRY,piece CONTEXT,dough PIVOT
A small fried cake of sweetened dough, typically in the shape of a ball or ring.;small SIZE,cake PIVOT,ball GEOMETRY,ring GEOMETRY
An earring is a piece of jewelry attached to the ear via a piercing in the earlobe or another external part of the ear (except in the case of clip earrings, which clip onto the lobe).;earring PIVOT,piece CONTEXT,jewelry CONTEXT,attached TASK,clip TASK
Earrings have been worn by people in different civilizations and historic periods, often with cultural significance.;Earrings PIVOT,worn TASK
A piece of jewelry worn on the ear.;piece CONTEXT,jewelry CONTEXT,worn TASK
jewelry to ornament the ear, usually clipped to the earlobe or fastened through a hole in the lobe.;jewelry CONTEXT,clipped TASK,fastened TASK
Earrings are pieces of jewellery which you attach to your ears.;Earrings PIVOT,pieces CONTEXT,jewellery CONTEXT,attach TASK
a piece of jewellery that you wear on your ear;piece CONTEXT,jewellery CONTEXT,wear TASK
An egg is the organic vessel containing the zygote in which an embryo develops until it can survive on its own, at which point the animal hatches.;egg PIVOT,vessel CONTEXT
An egg results from fertilization of an egg cell.;egg PIVOT
An approximately spherical or ellipsoidal body produced by birds, reptiles, insects and other animals, housing the embryo during its development.;spherical GEOMETRY,ellipsoidal GEOMETRY
An egg is an oval object that is produced by a female bird and which contains a baby bird.;egg PIVOT,oval GEOMETRY
the hard-shelled reproductive body produced by a bird and especially by the common domestic chicken.;hard HARDNESS
the round object with a shell that a female bird produces and a baby bird develops in.;round GEOMETRY,shell COMPONENT
the roundish reproductive body produced by the female of certain animals, as birds and most reptiles, consisting of an ovum and its envelope of albumen, jelly, membranes, egg case, or shell, according to species.;roundish GEOMETRY
The round or oval female reproductive body of various animals, including birds, reptiles, amphibians, fishes, and insects, consisting usually of an embryo surrounded by nutrient material and a protective covering.;round GEOMETRY,oval GEOMETRY
The oval, thin-shelled reproductive body of a bird, especially that of a hen, used as food.;oval GEOMETRY,thin GEOMETRY,shelled COMPONENT
An oval or round object laid by a female bird, reptile, fish, or invertebrate, usually containing a developing embryo.;oval GEOMETRY,round GEOMETRY
An envelope is a common packaging item, usually made of thin, flat material.;envelope PIVOT,thin GEOMETRY,flat GEOMETRY
It is designed to contain a flat object, such as a letter or card.;flat GEOMETRY
A paper or cardboard wrapper used to enclose small, flat items, especially letters, for mailing.;paper MATERIAL,cardboard MATERIAL,small SIZE,flat GEOMETRY
a flat (usually rectangular) container for a letter, thin package, etc.;flat GEOMETRY,rectangular GEOMETRY,container CONTEXT,thin GEOMETRY
An envelope is the rectangular paper cover in which you send a letter to someone through the post.;envelope PIVOT,rectangular GEOMETRY,paper MATERIAL
a flat usually paper container (as for a letter).;flat GEOMETRY,paper MATERIAL,container CONTEXT
a flat paper case for a letter or document, with a part that you stick down to close it before you write an address on it and send it through the post.;flat GEOMETRY,paper MATERIAL,case CONTEXT,write TASK
a flat paper container, as for a letter or thin package, usually having a gummed flap or other means of closure.;flat GEOMETRY,paper MATERIAL,container CONTEXT,thin GEOMETRY
A flat paper container, especially for a letter, usually having a gummed flap.;flat GEOMETRY,paper MATERIAL,container CONTEXT
A flat paper container with a sealable flap, used to enclose a letter or document.;flat GEOMETRY,paper MATERIAL,container CONTEXT
A flashlight, (US) or torch (UK, Australia) is a portable hand-held electric light.;flashlight PIVOT,torch CONTEXT
a small portable battery-powered electric lamp;small SIZE,lamp PIVOT
A flashlight is a small electric light which gets its power from batteries and which you can carry in your hand.;flashlight PIVOT,small SIZE,carry TASK
a small battery-operated portable electric light.;small SIZE
a small, portable electric lamp powered by dry batteries, LEDs, or a tiny generator.;small SIZE,lamp PIVOT
A small portable lamp usually powered by batteries.;small SIZE,lamp PIVOT
A narrow-necked vessel of metal or glass, used for various purposes, as of sheet metal, to carry gunpowder in, or of wrought iron, to contain quicksilver, or of glass, to heat water in, etc.;narrow GEOMETRY,necked COMPONENT,vessel CONTEXT,metal MATERIAL,glass MATERIAL
bottle that has a narrow neck;bottle PIVOT,narrow GEOMETRY,neck COMPONENT
A flask is a bottle which you use for carrying drinks around with you.;flask PIVOT,bottle CONTEXT,carrying TASK
a bottle, usually of glass, having a rounded body and a narrow neck, used especially in laboratory experimentation.;bottle PIVOT,glass MATERIAL,rounded GEOMETRY,narrow GEOMETRY,neck COMPONENT
A small container, such as a bottle, having a narrow neck and usually a cap, especially: A flat, relatively thin container for liquor.;small SIZE,container CONTEXT,narrow GEOMETRY,neck COMPONENT,cap COMPONENT,flat GEOMETRY,thin GEOMETRY
A container or case for carrying gunpowder or shot.;container CONTEXT,carrying TASK
A vial or round long-necked vessel for laboratory use.;round GEOMETRY,long SIZE,necked COMPONENT,vessel CONTEXT
In cutlery or kitchenware, a fork (from 'pitchfork') is a utensil, now usually made of metal, whose long handle terminates in a head that branches into several narrow and often slightly curved tines with which one can spear foods either to hold them to cut with a knife or to lift them to the mouth.;fork PIVOT,utensil CONTEXT,metal MATERIAL,long SIZE,handle COMPONENT,head COMPONENT,narrow GEOMETRY,curved GEOMETRY,hold TASK,cut TASK,lift TASK
A pronged tool having a long straight handle, used for digging, lifting, throwing etc.;tool CONTEXT,long SIZE,straight GEOMETRY,handle COMPONENT,digging TASK,lifting TASK,throwing TASK
cutlery used for serving and eating food.;eating TASK
A fork is a tool used for eating food which has a row of three or four long metal points at the end.;fork PIVOT,tool CONTEXT,eating TASK,metal TASK
an implement with two or more prongs used especially for taking up (as in eating), pitching, or digging.;implement CONTEXT,eating TASK,pitching TASK,digging TASK
a metal or plastic object used for eating, consisting of a handle with three or four sharp points on the end.;metal MATERIAL,plastic MATERIAL,eating TASK,handle COMPONENT
an instrument having two or more prongs or tines, for holding, lifting, etc., as an implement for handling food or any of various agricultural tools.;instrument CONTEXT,holding TASK,lifting TASK,implement CONTEXT
A utensil with two or more prongs, used for eating or serving food.;utensil CONTEXT,eating TASK
An implement with two or more prongs used for lifting food to the mouth or holding it when cutting.;implement CONTEXT,lifting TASK,holding TASK,cutting TASK
A fountain pen is a writing instrument which uses a metal nib to apply a water-based ink to paper.;fountain CONTEXT,pen PIVOT,writing TASK,instrument CONTEXT,metal MATERIAL,nib COMPONENT
A pen containing a reservoir of ink, which is fed to a writing nib automatically.;pen PIVOT,writing TASK,nib COMPONENT
A fountain pen is a pen which uses ink that you have drawn up inside it from a bottle.;fountain CONTEXT,pen PIVOT,drawn TASK
a pen containing an ink reservoir that automatically feeds a metal writing point.;pen PIVOT,metal MATERIAL,writing TASK
a pen that has a container inside that you fill with ink in order to write with it;pen PIVOT,write TASK
A flying disc (also called a Frisbee or simply a disc) is a gliding toy or sporting item that is generally made of injection-molded plastic and roughly in diameter with a pronounced lip.;disc CONTEXT,Frisbee PIVOT,plastic MATERIAL
It is used recreationally and competitively for throwing and catching, as in flying disc games.;throwing TASK,disc CONTEXT
Spinning the disc imparts a stabilizing gyroscopic force, allowing it to be both aimed with accuracy and thrown for distance.;thrown TASK
A disk-shaped gliding toy.;disk CONTEXT,toy CONTEXT
a light, plastic disk about 10 inches in diameter, propelled with a flip of the wrist for recreation or competition.;light WEIGHT,plastic MATERIAL,disk CONTEXT
A Frisbee is a light plastic disc that one person throws to another as a game.;Frisbee PIVOT,light WEIGHT,plastic MATERIAL,disc CONTEXT,throws TASK
used for a plastic disk for tossing between players;plastic MATERIAL,disk CONTEXT,tossing TASK
a round piece of plastic that you throw to another person in a game played outside.;round GEOMETRY,piece CONTEXT,plastic MATERIAL,throw TASK
a brand of plastic concave disk, used for various catching games by sailing it between two or more players and thrown by making it spin as it is released with a flick of the wrist.;plastic MATERIAL,concave GEOMETRY,disk CONTEXT,thrown TASK
A trademark for a plastic disk-shaped toy that players throw and catch.;plastic MATERIAL,disk CONTEXT,throw TASK
Trademark A concave plastic disc designed for skimming through the air as an outdoor game or amusement.;concave GEOMETRY,plastic MATERIAL,disc CONTEXT
